idx,date,odometr,diff,state,driverId
,2026-04-26T09:39:26.072Z,845403,2,OH,96652
,2026-04-26T09:40:26.070Z,207251,-638152,OH,96652
,2026-04-26T09:42:26.073Z,457449,250198,OH,96652
,2026-04-26T09:44:29.077Z,845409,387960,OH,96652
,2026-04-26T09:45:29.085Z,845410,1,OH,96652
,2026-04-26T09:46:32.104Z,845412,2,OH,96652
,2026-04-26T09:47:35.074Z,845413,1,OH,96652
,2026-04-26T09:49:38.068Z,845415,2,OH,96652
,2026-04-26T09:51:41.084Z,845418,3,OH,96652
,2026-04-26T09:52:44.080Z,845419,1,OH,96652
,2026-04-26T09:53:47.070Z,845420,1,OH,96652
,2026-04-26T09:56:52.076Z,845423,3,OH,96652
,2026-04-27T02:34:33.072Z,845424,1,OH,96652
,2026-04-27T02:35:33.074Z,845426,2,OH,96652
,2026-04-27T02:37:39.069Z,845428,2,OH,96652
,2026-04-27T02:39:45.063Z,845430,2,OH,96652
,2026-04-27T02:40:45.065Z,464005,-381425,OH,96652
,2026-04-27T02:41:48.067Z,845433,381428,OH,96652
,2026-04-27T02:42:48.068Z,411880,-433553,OH,96652
,2026-04-27T02:43:51.072Z,845435,433555,OH,96652
,2026-04-27T02:44:54.062Z,662077,-183358,OH,96652
,2026-04-27T02:45:54.073Z,845438,183361,OH,96652
,2026-04-27T02:46:57.063Z,845439,1,OH,96652
,2026-04-27T02:47:57.069Z,845440,1,OH,96652
,2026-04-27T02:50:00.064Z,345463,-499977,OH,96652
,2026-04-27T02:51:03.063Z,814582,469119,OH,96652
,2026-04-27T02:53:03.073Z,74416,-740166,OH,96652
,2026-04-27T02:54:06.069Z,845448,771032,OH,96652
,2026-04-27T02:55:06.069Z,22291,-823157,OH,96652
,2026-04-27T02:56:09.064Z,845450,823159,OH,96652
,2026-04-27T02:57:09.071Z,845451,1,OH,96652
,2026-04-27T02:59:12.066Z,845454,3,OH,96652
,2026-04-27T03:03:18.068Z,845459,5,OH,96652
,2026-04-27T03:04:21.073Z,116115,-729344,OH,96652
,2026-04-27T03:05:24.066Z,116115,0,OH,96652
,2026-04-27T03:06:24.068Z,116115,0,OH,96652
,2026-04-27T03:07:27.063Z,116115,0,OH,96652
,2026-04-27T03:09:30.066Z,116115,0,OH,96652
,2026-04-27T03:10:30.574Z,116115,0,OH,96652
,2026-04-27T03:11:33.071Z,116115,0,OH,96652
,2026-04-27T03:13:39.072Z,845471,729356,OH,96652
,2026-04-27T03:14:42.065Z,845472,1,OH,96652
,2026-04-27T03:15:45.068Z,331169,-514303,OH,96652
,2026-04-27T03:16:48.066Z,845475,514306,OH,96652
,2026-04-27T03:17:48.070Z,845476,1,OH,96652
,2026-04-27T03:18:48.071Z,845477,1,OH,96652
,2026-04-27T03:19:51.070Z,845478,1,OH,96652
,2026-04-27T03:20:54.062Z,845479,1,OH,96652
,2026-04-27T03:21:54.067Z,845480,1,OH,96652
,2026-04-27T03:22:54.068Z,845481,1,OH,96652
,2026-04-27T03:23:54.066Z,845482,1,OH,96652
,2026-04-27T03:24:54.071Z,845483,1,OH,96652
,2026-04-27T03:25:54.072Z,845484,1,OH,96652
,2026-04-27T03:26:57.065Z,289470,-556014,OH,96652
,2026-04-27T03:28:00.064Z,845487,556017,OH,96652
,2026-04-27T03:29:03.069Z,845488,1,OH,96652
,2026-04-27T03:30:03.068Z,320744,-524744,OH,96652
,2026-04-27T03:31:06.066Z,845490,524746,OH,96652
,2026-04-27T03:32:09.059Z,845491,1,OH,96652
,2026-04-27T03:33:09.067Z,845492,1,OH,96652
,2026-04-27T03:34:09.072Z,845494,2,OH,96652
,2026-04-27T03:35:12.072Z,845495,1,OH,96652
,2026-04-27T03:36:15.067Z,845496,1,OH,96652
,2026-04-27T03:37:15.068Z,845497,1,OH,96652
,2026-04-27T03:38:15.068Z,845498,1,OH,96652
,2026-04-27T03:39:18.063Z,118803,-726695,OH,96652
,2026-04-27T03:40:21.068Z,118803,0,OH,96652
,2026-04-27T03:42:24.066Z,118803,0,OH,96652
,2026-04-27T03:43:24.069Z,845504,726701,OH,96652
,2026-04-27T03:44:27.067Z,845505,1,OH,96652
,2026-04-27T03:45:27.066Z,845506,1,OH,96652
,2026-04-27T03:47:33.081Z,845509,3,OH,96652
,2026-04-27T03:48:36.062Z,845510,1,OH,96652
,2026-04-27T03:49:36.069Z,845511,1,OH,96652
,2026-04-27T03:51:39.062Z,845514,3,OH,96652
,2026-04-27T03:52:42.067Z,845515,1,OH,96652
,2026-04-27T03:53:42.107Z,845516,1,OH,96652
,2026-04-27T03:54:45.060Z,845517,1,OH,96652
,2026-04-27T03:55:48.065Z,834251,-11266,OH,96652
,2026-04-27T03:56:51.063Z,845519,11268,OH,96652
,2026-04-27T03:57:57.067Z,845520,1,OH,96652
,2026-04-27T03:58:59.065Z,94085,-751435,OH,96652
,2026-04-27T04:29:36.065Z,845522,751437,OH,96652
,2026-04-27T04:30:36.063Z,845523,1,OH,96652
,2026-04-27T04:31:39.061Z,730002,-115521,OH,96652
,2026-04-27T04:32:39.061Z,208758,-521244,OH,96652
,2026-04-27T04:33:42.062Z,845526,636768,OH,96652
,2026-04-27T04:34:42.064Z,458955,-386571,OH,96652
,2026-04-27T04:35:42.067Z,240033,-218922,OH,96652
,2026-04-27T04:38:51.060Z,845532,605499,OH,96652
,2026-04-27T04:40:54.065Z,845534,2,OH,96652
,2026-04-27T04:41:57.063Z,845536,2,OH,96652
,2026-04-27T04:43:00.067Z,167059,-678477,OH,96652
,2026-04-27T04:44:00.068Z,845538,678479,OH,96652
,2026-04-27T04:45:03.063Z,845539,1,OH,96652
,2026-04-27T04:47:09.060Z,845542,3,OH,96652
,2026-04-27T04:48:09.069Z,845543,1,OH,96652
,2026-04-27T04:49:12.061Z,845544,1,OH,96652
,2026-04-27T04:51:12.061Z,845546,2,OH,96652
,2026-04-27T04:52:12.060Z,845548,2,OH,96652
,2026-04-27T04:53:12.065Z,131915,-713633,OH,96652
,2026-04-27T04:54:12.070Z,131915,0,OH,96652
,2026-04-27T04:55:15.067Z,131915,0,OH,96652
,2026-04-27T04:56:18.057Z,845553,713638,OH,96652
,2026-04-27T04:57:18.063Z,845554,1,OH,96652
,2026-04-27T04:58:21.058Z,845555,1,OH,96652
,2026-04-27T04:59:21.062Z,845556,1,OH,96652
,2026-04-27T05:00:21.064Z,845557,1,OH,96652
,2026-04-27T05:02:27.060Z,845560,3,OH,96652
,2026-04-27T05:03:27.067Z,845561,1,OH,96652
,2026-04-27T05:04:30.064Z,845562,1,OH,96652
,2026-04-27T05:05:33.056Z,845563,1,OH,96652
,2026-04-27T05:06:33.062Z,845565,2,OH,96652
,2026-04-27T05:07:33.064Z,845566,1,OH,96652
,2026-04-27T05:08:36.058Z,845567,1,OH,96652
,2026-04-27T05:09:36.064Z,845568,1,OH,96652
,2026-04-27T05:10:36.067Z,845570,2,OH,96652
,2026-04-27T05:11:39.063Z,845571,1,OH,96652
,2026-04-27T05:12:39.076Z,845572,1,OH,96652
,2026-04-27T05:13:42.084Z,845573,1,OH,96652
,2026-04-27T05:14:45.078Z,845574,1,OH,96652
,2026-04-27T05:15:45.080Z,845575,1,OH,96652
,2026-04-27T05:16:45.081Z,845577,2,OH,96652
,2026-04-27T05:17:45.083Z,845578,1,OH,96652
,2026-04-27T05:18:48.075Z,845579,1,OH,96652
,2026-04-27T05:19:48.080Z,845580,1,OH,96652
,2026-04-27T05:20:51.074Z,670140,-175440,OH,96652
,2026-04-27T05:21:51.071Z,670140,0,OH,96652
,2026-04-27T05:22:51.075Z,670140,0,OH,96652
,2026-04-27T05:23:51.080Z,670140,0,OH,96652
,2026-04-27T05:24:54.079Z,670140,0,OH,96652
,2026-04-27T05:25:57.108Z,845587,175447,OH,96652
,2026-04-27T05:27:00.074Z,845588,1,OH,96652
,2026-04-27T05:28:01.062Z,845589,1,OH,96652
,2026-04-27T05:29:02.063Z,597166,-248423,KY,96652
,2026-04-27T05:31:05.072Z,770521,173355,KY,96652
,2026-04-27T05:32:05.073Z,845593,75072,KY,96652
,2026-04-27T05:33:08.082Z,845594,1,KY,96652
